x, y
298.2014297509818, 0
358.6331213876183, 0
368.34535330930913, 0.7986068725586026
378.05758523099996, 10.520833333333334
387.76981715269096, 14.687500000000028
397.48204907438185, 27.013886769612643
456.83455113860003, 47.32638676961264
467.62597263270936, 49.0625
477.3382045544002, 48.1944465637207
488.12954701016383, 50.104166666666664
501.0791895724183, 58.61111323038737
520.5036534158, 59.479166666666664
541.0073068316003, 36.73611323038739
563.6691813155459, 62.777779897054025
577.6978553735274, 55.31250000000001
585.2518662270728, 51.31944656372071
601.4389194298913, 24.062500000000014
607.9137407110184, 15.38194020589195
618.7051622051276, 10
630.5756151949638, 14.166666666666694
639.2086575442363, 29.44444656372071
645.6834788253636, 32.743053436279304
664.0289111730189, 17.812500000000007
669.4245428817276, 15.555559794108085
684.5324065121274, 13.993059794108106
696.4030175786552, 8.784726460774744
