x, y
350, 0.4950567238743062
360.74218901846075, 0.9901035948931352
372.9492334790693, 1.4851504659119712
384.66797983476346, 3.960404526717113
393.4570347424597, 5.4455451397736425
402.7343877550703, 7.920799200578749
409.0820298833853, 8.910892942616371
418.8476615646126, 9.901006390365062
430.07812925169014, 8.910892942616371
436.9140694849195, 7.920799200578749
448.1445566082946, 7.425752329559913
460.83984086492455, 5.940611716503383
473.53516399414985, 3.960404526717113
485.25392978614167, 2.4752639136606547
501.8554822643007, 1.4851504659119712
518.4570347424598, 0.9901035948931352
530.6640792030682, 0.4950567238743062
565.8203377064485, 0.000009852855512804126
